samples,data,cell.type,condition,duration,Gene,quantile
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ACSS2,0.2684923567340433
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ADAM11,0.048431500398464104
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ALDOA,0.9890965732087228
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ATXN1L,0.8977033978120699
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,BAZ2B,0.8247844671448236
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,BTBD17,0.02948634354850395
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,CBS,0.813844816344273
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,CDO1,0.04817793233355068
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,CLUAP1,0.09968847352024922
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,COLQ,0.37317974353401434
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,CRISP2,0.611895964645367
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,CTSB,0.9437078895892197
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,DRAM2,0.8589437078895892
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,DUSP11,0.28482938491632254
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,EEF2K,0.7995001086720278
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,EGLN2,0.9224806201550387
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ENDOU,0.017206404404839528
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ENO4,0.04513511555458958
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ETHE1,0.21698181554734478
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,FAM162B,0.9299789900746215
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,FAXC,0.8086285590089111
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,FRY,0.23194233137723683
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,FUT5,0.9961964790262986
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,GALE,0.0514018691588785
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,GAPDH,0.9650800550604941
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,GBE1,0.9896037093385496
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,GLUL,0.9259943490545534
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,HAO2,0.816670289067594
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,HDAC3,0.8942621169311019
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,HIGD2B,0.7287908425704557
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,HPGDS,0.3578932116206622
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,KATNAL1,0.9056364558429327
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,KDM1A,0.7868217054263565
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,KDM4A,0.26400057958414835
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,KMT5A,0.6431935086575382
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,LDHA,0.9913062377743969
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,LMF1,0.3715496631167138
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,LPGAT1,0.8314496848511194
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,MARCO,0.7701224371513439
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,MCEE,0.7950083315221329
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,MDH1,0.285191625009056
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,MDH2,0.4423676012461059
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,NADK2,0.17546910092008983
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,NDRG1,0.9995653118887199
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,NFE2L1,0.8124320799826125
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,NFYA,0.17532420488299644
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,NR5A2,0.894370788958922
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,NT5C3A,0.7530247047743244
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,OSGIN1,0.989639933347823
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,OVCH2,0.11204086068246033
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,P4HA3,0.6306600014489604
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PCCA,0.4788451785843657
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PCCB,0.09468956024052742
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PCK2,0.15416938346736217
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PHGDH,0.5393754980801275
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PHYH,0.08509019778309063
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PNPO,0.027602695066289935
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PSAT1,0.45026443526769544
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,PSPH,0.04415706730420923
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,RNF26,0.17275230022458885
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SBK1,0.7637107875099616
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SDHA,0.9120843294935883
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SFTPD,0.1174744620734623
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SLC25A10,0.18003332608853148
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SLC26A10,0.7066941969137144
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SLC7A6,0.2054263565891473
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,SQOR,0.7273418821995219
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,TDRD15,NA
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,TMLHE,0.7698688690864305
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,TPI1,0.9355937115119901
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,TST,0.1008476418169963
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,UNKL,0.9208143157284648
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,WNT4,0.2816416721002681
GSE71560_iPSC-derived cardiomyocytes_DMOG_unknown,GSE71560,iPSC-derived cardiomyocytes,DMOG,unknown,ZACN,0.2752662464681591
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ACSF3,0.34580184915755385
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ACSS2,0.9960107007086872
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ADAM11,0.1591495752569578
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ALDOA,0.9953536396489416
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ATXN1L,0.8641760923640118
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,BAZ2B,0.026986436382409537
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,BTBD17,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,CBS,0.9852161261557235
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,CDO1,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,CLUAP1,0.4662786877551978
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,COLQ,0.6007415403388557
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,CRISP2,0.4182193645280894
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,CTSB,0.1736049185713615
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,DRAM2,0.2907495189374384
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,DUSP11,0.7882386070305534
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,EEF2K,0.7164781527197635
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,EGLN2,0.7849533017318252
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ENDOU,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ENO4,0.7106115361148918
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ETHE1,0.479842305345661
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,FAM162B,0.628385037781011
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,FAXC,0.00694607406016802
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,FRY,0.46820293800159574
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,FUT5,0.6237856103627916
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,GALE,0.8673205988642231
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,GAPDH,0.9944619139250012
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,GBE1,0.9901440841038156
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,GLUL,0.9347162904209884
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,HAO2,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,HDAC3,0.9628291171915333
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,HIGD2B,0.46205472379969026
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,HPGDS,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,KATNAL1,0.14657154925611302
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,KDM1A,0.08734218801332895
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,KDM4A,0.966865349415685
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,KMT5A,0.7359083869150983
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,LDHA,0.9942272492608063
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,LMF1,0.7632702867602197
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,LPGAT1,0.03444877270380626
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,MARCO,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,MCEE,0.9845590650959778
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,MDH1,0.2869010184446426
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,MDH2,0.2893884638851082
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,NADK2,0.20514384943915145
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,NDRG1,0.9986389449476698
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,NFE2L1,0.9208241423006523
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,NFYA,0.051250762660158634
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,NR5A2,0.23987421973999154
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,NT5C3A,0.7619092317078894
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,OSGIN1,0.9993429389402544
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,OVCH2,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,P4HA3,0.7756136480968696
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PCCA,0.01422067865020885
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PCCB,0.7758013798282255
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PCK2,0.9846998638944948
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PHGDH,0.9918806026188577
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PHYH,0.04294363354766039
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PNPO,0.1373257614868353
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PSAT1,0.993006993006993
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,PSPH,0.8210447270849955
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,RNF26,0.24367578729994838
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SBK1,0.16220021589149106
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SDHA,0.30501713052048623
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SFTPD,0.6999577603604449
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SLC25A10,0.24095367719528793
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SLC26A10,0.22335382738067303
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SLC7A6,0.7724691415966584
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,SQOR,0.26024311259210586
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,TDRD15,NA
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,TMLHE,0.3317219693058619
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,TPI1,0.9862486506781809
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,TST,0.5162622612287042
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,UNKL,0.9906603463650443
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,WNT4,0.17097667433237904
GSE82104_PANC-1 pancreatic cancer cell line_CoCl2_unknown,GSE82104,PANC-1 pancreatic cancer cell line,CoCl2,unknown,ZACN,0.4182193645280894
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ACSF3,0.8922172322792722
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ACSS2,0.062178804574285845
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ADAM11,0.6472058891615352
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ALDOA,0.9944904856706329
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ATXN1L,0.7884624288161489
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,BAZ2B,0.7500810222695495
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,BTBD17,NA
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,CBS,0.10296772998749942
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,CDO1,0.15134959951849622
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,CLUAP1,0.08333719153664522
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,COLQ,0.8208713366359554
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,CRISP2,NA
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,CTSB,0.8888374461780638
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,DRAM2,0.05477105421547294
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,DUSP11,0.17449881938978656
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,EEF2K,0.14315477568405946
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,EGLN2,0.8744849298578637
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ENDOU,0.43951108847631837
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ENO4,0.49580999120329644
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,ETHE1,0.11046807722579749
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,FAM162B,0.9055511829251355
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,FAXC,0.07389230982915876
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,FRY,0.8366128061484328
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,FUT5,NA
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,GALE,0.12065373396916523
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,GAPDH,0.9923607574424742
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,GBE1,0.9921292652437613
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,GLUL,0.8764294643270522
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,HAO2,NA
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,HDAC3,0.9820362053798787
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,HIGD2B,0.6721144497430437
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,HPGDS,0.6481318579563868
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,KATNAL1,0.21088939302745496
GSE84730_human primary pericytes_1% O2_24h,GSE84730,human primary pericytes,1% O2,24h,KDM1A,0.9620352794110838
