"","gene","TF","Hits"
"4791","F54C8.4","400-NHR-28",1
"4792","F54C8.4","400-NHR-48",1
"4793","F54C8.4","400-NHR-6",1
"4794","F54C8.4","400-NHR-76",1
"4795","F54C8.4","400-NHR-77",1
"4796","F54C8.4","400-PHA-4",1
"4797","F54C8.4","400-PQM-1",1
"4798","F54C8.4","400-R02D3.7",0
"4799","F54C8.4","400-R06F6.6",0
"4800","F54C8.4","400-RBR-2",1
"4801","F54C8.4","400-SKN-1",0
"4802","F54C8.4","400-SNPC-4",0
"4803","F54C8.4","400-SPR-1",1
"4804","F54C8.4","400-UNC-130",1
"4805","F54C8.4","400-UNC-39",0
"4806","F54C8.4","400-UNC-62",1
"4807","F54C8.4","400-ZAG-1",0
"4808","F54C8.4","400-ZFP-2",1
"4809","F54C8.4","400-ZIP-2",0
"4810","F54C8.4","400-ZK546.5",1
"4811","F54C8.4","400-ZTF-11",0
"4812","F54C8.4","400-ZTF-7",1
"4813","F54C8.4","Total Instances of TFs binding within 1000",37
"4814","F54C8.4","Total Instances of TFs binding within 400bp",37
"4815","F54C8.4","Total number of TFs binding within 1000 bp of peak",33
"4816","F54C8.4","Total number of TFs bound",33
"4817","F54D8.6","1k-43252",0
"4818","F54D8.6","1k-AHA-1",0
"4819","F54D8.6","1k-C05D10.1",0
"4820","F54D8.6","1k-CEH-32",0
"4821","F54D8.6","1k-CEH-38",0
"4822","F54D8.6","1k-CES-1",0
"4823","F54D8.6","1k-CEY-2",0
"4824","F54D8.6","1k-DAF-16",0
"4825","F54D8.6","1k-DPL-1",0
"4826","F54D8.6","1k-DUXL-1",0
"4827","F54D8.6","1k-DVE-1",0
"4828","F54D8.6","1k-EGL-27",0
"4829","F54D8.6","1k-F10B5.3",0
"4830","F54D8.6","1k-F37D6.2",0
"4831","F54D8.6","1k-F45C12.2",0
"4832","F54D8.6","1k-F49E8.2",0
"4833","F54D8.6","1k-FKH-10",0
"4834","F54D8.6","1k-FOS-1",0
"4835","F54D8.6","1k-HLH-30",0
"4836","F54D8.6","1k-LIN-13",0
"4837","F54D8.6","1k-LIN-15B",0
"4838","F54D8.6","1k-LIN-39",0
"4839","F54D8.6","1k-LIR-3",0
"4840","F54D8.6","1k-LSY-2",0
"4841","F54D8.6","1k-MDL-1",0
"4842","F54D8.6","1k-MEP-1",0
"4843","F54D8.6","1k-NHR-10",0
"4844","F54D8.6","1k-NHR-102",0
"4845","F54D8.6","1k-NHR-11",0
"4846","F54D8.6","1k-NHR-116",0
"4847","F54D8.6","1k-NHR-237",0
"4848","F54D8.6","1k-NHR-25",0
"4849","F54D8.6","1k-NHR-28",0
"4850","F54D8.6","1k-NHR-48",1
"4851","F54D8.6","1k-NHR-6",0
"4852","F54D8.6","1k-NHR-76",0
"4853","F54D8.6","1k-NHR-77",0
"4854","F54D8.6","1k-PHA-4",0
"4855","F54D8.6","1k-PQM-1",0
"4856","F54D8.6","1k-R02D3.7",0
"4857","F54D8.6","1k-R06F6.6",0
"4858","F54D8.6","1k-RBR-2",0
"4859","F54D8.6","1k-SKN-1",0
"4860","F54D8.6","1k-SNPC-4",0
"4861","F54D8.6","1k-SPR-1",0
"4862","F54D8.6","1k-UNC-130",0
"4863","F54D8.6","1k-UNC-39",0
"4864","F54D8.6","1k-UNC-62",0
"4865","F54D8.6","1k-ZAG-1",0
"4866","F54D8.6","1k-ZFP-2",0
"4867","F54D8.6","1k-ZIP-2",0
"4868","F54D8.6","1k-ZK546.5",0
"4869","F54D8.6","1k-ZTF-11",0
"4870","F54D8.6","1k-ZTF-7",0
"4871","F54D8.6","400-43252",0
"4872","F54D8.6","400-AHA-1",0
"4873","F54D8.6","400-C05D10.1",0
"4874","F54D8.6","400-CEH-32",0
"4875","F54D8.6","400-CEH-38",0
"4876","F54D8.6","400-CES-1",0
"4877","F54D8.6","400-CEY-2",0
"4878","F54D8.6","400-DAF-16",0
"4879","F54D8.6","400-DPL-1",0
"4880","F54D8.6","400-DUXL-1",0
"4881","F54D8.6","400-DVE-1",0
"4882","F54D8.6","400-EGL-27",0
"4883","F54D8.6","400-F10B5.3",0
"4884","F54D8.6","400-F37D6.2",0
"4885","F54D8.6","400-F45C12.2",0
"4886","F54D8.6","400-F49E8.2",0
"4887","F54D8.6","400-FKH-10",0
"4888","F54D8.6","400-FOS-1",0
"4889","F54D8.6","400-HLH-30",0
"4890","F54D8.6","400-LIN-13",0
"4891","F54D8.6","400-LIN-15B",0
"4892","F54D8.6","400-LIN-39",0
"4893","F54D8.6","400-LIR-3",0
"4894","F54D8.6","400-LSY-2",0
"4895","F54D8.6","400-MDL-1",0
"4896","F54D8.6","400-MEP-1",0
"4897","F54D8.6","400-NHR-10",0
"4898","F54D8.6","400-NHR-102",0
"4899","F54D8.6","400-NHR-11",0
"4900","F54D8.6","400-NHR-116",0
"4901","F54D8.6","400-NHR-237",0
"4902","F54D8.6","400-NHR-25",0
"4903","F54D8.6","400-NHR-28",0
"4904","F54D8.6","400-NHR-48",1
"4905","F54D8.6","400-NHR-6",0
"4906","F54D8.6","400-NHR-76",0
"4907","F54D8.6","400-NHR-77",0
"4908","F54D8.6","400-PHA-4",0
"4909","F54D8.6","400-PQM-1",0
"4910","F54D8.6","400-R02D3.7",0
"4911","F54D8.6","400-R06F6.6",0
"4912","F54D8.6","400-RBR-2",0
"4913","F54D8.6","400-SKN-1",0
"4914","F54D8.6","400-SNPC-4",0
"4915","F54D8.6","400-SPR-1",0
"4916","F54D8.6","400-UNC-130",0
"4917","F54D8.6","400-UNC-39",0
"4918","F54D8.6","400-UNC-62",0
"4919","F54D8.6","400-ZAG-1",0
"4920","F54D8.6","400-ZFP-2",0
"4921","F54D8.6","400-ZIP-2",0
"4922","F54D8.6","400-ZK546.5",0
"4923","F54D8.6","400-ZTF-11",0
"4924","F54D8.6","400-ZTF-7",0
"4925","F54D8.6","Total Instances of TFs binding within 1000",1
"4926","F54D8.6","Total Instances of TFs binding within 400bp",1
"4927","F54D8.6","Total number of TFs binding within 1000 bp of peak",1
"4928","F54D8.6","Total number of TFs bound",1
"4929","F57B9.1","1k-43252",1
"4930","F57B9.1","1k-AHA-1",1
"4931","F57B9.1","1k-C05D10.1",0
"4932","F57B9.1","1k-CEH-32",0
"4933","F57B9.1","1k-CEH-38",0
"4934","F57B9.1","1k-CES-1",1
"4935","F57B9.1","1k-CEY-2",0
"4936","F57B9.1","1k-DAF-16",5
"4937","F57B9.1","1k-DPL-1",1
"4938","F57B9.1","1k-DUXL-1",1
"4939","F57B9.1","1k-DVE-1",2
"4940","F57B9.1","1k-EGL-27",0
"4941","F57B9.1","1k-F10B5.3",1
"4942","F57B9.1","1k-F37D6.2",1
"4943","F57B9.1","1k-F45C12.2",0
"4944","F57B9.1","1k-F49E8.2",1
"4945","F57B9.1","1k-FKH-10",1
"4946","F57B9.1","1k-FOS-1",0
"4947","F57B9.1","1k-HLH-30",2
"4948","F57B9.1","1k-LIN-13",1
"4949","F57B9.1","1k-LIN-15B",1
"4950","F57B9.1","1k-LIN-39",1
"4951","F57B9.1","1k-LIR-3",0
"4952","F57B9.1","1k-LSY-2",3
"4953","F57B9.1","1k-MDL-1",2
"4954","F57B9.1","1k-MEP-1",2
"4955","F57B9.1","1k-NHR-10",0
"4956","F57B9.1","1k-NHR-102",1
"4957","F57B9.1","1k-NHR-11",1
"4958","F57B9.1","1k-NHR-116",0
"4959","F57B9.1","1k-NHR-237",1
"4960","F57B9.1","1k-NHR-25",1
"4961","F57B9.1","1k-NHR-28",2
"4962","F57B9.1","1k-NHR-48",1
"4963","F57B9.1","1k-NHR-6",1
"4964","F57B9.1","1k-NHR-76",1
"4965","F57B9.1","1k-NHR-77",1
"4966","F57B9.1","1k-PHA-4",1
"4967","F57B9.1","1k-PQM-1",2
"4968","F57B9.1","1k-R02D3.7",1
"4969","F57B9.1","1k-R06F6.6",1
"4970","F57B9.1","1k-RBR-2",1
"4971","F57B9.1","1k-SKN-1",0
"4972","F57B9.1","1k-SNPC-4",0
"4973","F57B9.1","1k-SPR-1",1
"4974","F57B9.1","1k-UNC-130",1
"4975","F57B9.1","1k-UNC-39",0
"4976","F57B9.1","1k-UNC-62",1
"4977","F57B9.1","1k-ZAG-1",0
"4978","F57B9.1","1k-ZFP-2",1
"4979","F57B9.1","1k-ZIP-2",1
"4980","F57B9.1","1k-ZK546.5",1
"4981","F57B9.1","1k-ZTF-11",0
"4982","F57B9.1","1k-ZTF-7",2
"4983","F57B9.1","400-43252",1
"4984","F57B9.1","400-AHA-1",1
"4985","F57B9.1","400-C05D10.1",0
"4986","F57B9.1","400-CEH-32",0
"4987","F57B9.1","400-CEH-38",0
"4988","F57B9.1","400-CES-1",1
"4989","F57B9.1","400-CEY-2",0
"4990","F57B9.1","400-DAF-16",5
"4991","F57B9.1","400-DPL-1",1
"4992","F57B9.1","400-DUXL-1",1
"4993","F57B9.1","400-DVE-1",2
"4994","F57B9.1","400-EGL-27",0
"4995","F57B9.1","400-F10B5.3",1
"4996","F57B9.1","400-F37D6.2",1
"4997","F57B9.1","400-F45C12.2",0
"4998","F57B9.1","400-F49E8.2",1
"4999","F57B9.1","400-FKH-10",1
"5000","F57B9.1","400-FOS-1",0
"5001","F57B9.1","400-HLH-30",2
"5002","F57B9.1","400-LIN-13",1
"5003","F57B9.1","400-LIN-15B",1
"5004","F57B9.1","400-LIN-39",1
"5005","F57B9.1","400-LIR-3",0
"5006","F57B9.1","400-LSY-2",3
"5007","F57B9.1","400-MDL-1",2
"5008","F57B9.1","400-MEP-1",2
"5009","F57B9.1","400-NHR-10",0
"5010","F57B9.1","400-NHR-102",1
"5011","F57B9.1","400-NHR-11",1
"5012","F57B9.1","400-NHR-116",0
"5013","F57B9.1","400-NHR-237",1
"5014","F57B9.1","400-NHR-25",1
"5015","F57B9.1","400-NHR-28",2
"5016","F57B9.1","400-NHR-48",1
"5017","F57B9.1","400-NHR-6",1
"5018","F57B9.1","400-NHR-76",1
"5019","F57B9.1","400-NHR-77",1
"5020","F57B9.1","400-PHA-4",1
"5021","F57B9.1","400-PQM-1",2
"5022","F57B9.1","400-R02D3.7",1
"5023","F57B9.1","400-R06F6.6",1
"5024","F57B9.1","400-RBR-2",1
"5025","F57B9.1","400-SKN-1",0
"5026","F57B9.1","400-SNPC-4",0
"5027","F57B9.1","400-SPR-1",1
"5028","F57B9.1","400-UNC-130",1
"5029","F57B9.1","400-UNC-39",0
"5030","F57B9.1","400-UNC-62",1
"5031","F57B9.1","400-ZAG-1",0
"5032","F57B9.1","400-ZFP-2",1
"5033","F57B9.1","400-ZIP-2",1
"5034","F57B9.1","400-ZK546.5",1
"5035","F57B9.1","400-ZTF-11",0
"5036","F57B9.1","400-ZTF-7",2
"5037","F57B9.1","Total Instances of TFs binding within 1000",52
"5038","F57B9.1","Total Instances of TFs binding within 400bp",52
"5039","F57B9.1","Total number of TFs binding within 1000 bp of peak",47
"5040","F57B9.1","Total number of TFs bound",47
"5041","flh-1","1k-43252",0
"5042","flh-1","1k-AHA-1",0
"5043","flh-1","1k-C05D10.1",0
"5044","flh-1","1k-CEH-32",0
"5045","flh-1","1k-CEH-38",0
"5046","flh-1","1k-CES-1",0
"5047","flh-1","1k-CEY-2",0
"5048","flh-1","1k-DAF-16",1
"5049","flh-1","1k-DPL-1",0
"5050","flh-1","1k-DUXL-1",0
"5051","flh-1","1k-DVE-1",0
"5052","flh-1","1k-EGL-27",0
"5053","flh-1","1k-F10B5.3",0
"5054","flh-1","1k-F37D6.2",0
"5055","flh-1","1k-F45C12.2",0
"5056","flh-1","1k-F49E8.2",0
"5057","flh-1","1k-FKH-10",0
"5058","flh-1","1k-FOS-1",0
"5059","flh-1","1k-HLH-30",1
"5060","flh-1","1k-LIN-13",0
"5061","flh-1","1k-LIN-15B",0
"5062","flh-1","1k-LIN-39",0
"5063","flh-1","1k-LIR-3",0
"5064","flh-1","1k-LSY-2",0
"5065","flh-1","1k-MDL-1",0
"5066","flh-1","1k-MEP-1",1
"5067","flh-1","1k-NHR-10",0
"5068","flh-1","1k-NHR-102",0
"5069","flh-1","1k-NHR-11",0
"5070","flh-1","1k-NHR-116",0
"5071","flh-1","1k-NHR-237",0
"5072","flh-1","1k-NHR-25",0
"5073","flh-1","1k-NHR-28",0
"5074","flh-1","1k-NHR-48",0
"5075","flh-1","1k-NHR-6",0
"5076","flh-1","1k-NHR-76",0
"5077","flh-1","1k-NHR-77",0
"5078","flh-1","1k-PHA-4",0
"5079","flh-1","1k-PQM-1",0
"5080","flh-1","1k-R02D3.7",0
"5081","flh-1","1k-R06F6.6",0
"5082","flh-1","1k-RBR-2",0
"5083","flh-1","1k-SKN-1",0
"5084","flh-1","1k-SNPC-4",0
"5085","flh-1","1k-SPR-1",0
"5086","flh-1","1k-UNC-130",0
"5087","flh-1","1k-UNC-39",0
"5088","flh-1","1k-UNC-62",0
"5089","flh-1","1k-ZAG-1",0
"5090","flh-1","1k-ZFP-2",0
"5091","flh-1","1k-ZIP-2",0
"5092","flh-1","1k-ZK546.5",0
"5093","flh-1","1k-ZTF-11",0
"5094","flh-1","1k-ZTF-7",0
"5095","flh-1","400-43252",0
"5096","flh-1","400-AHA-1",0
"5097","flh-1","400-C05D10.1",0
"5098","flh-1","400-CEH-32",0
"5099","flh-1","400-CEH-38",0
"5100","flh-1","400-CES-1",0
"5101","flh-1","400-CEY-2",0
"5102","flh-1","400-DAF-16",1
"5103","flh-1","400-DPL-1",0
"5104","flh-1","400-DUXL-1",0
"5105","flh-1","400-DVE-1",0
"5106","flh-1","400-EGL-27",0
"5107","flh-1","400-F10B5.3",0
"5108","flh-1","400-F37D6.2",0
"5109","flh-1","400-F45C12.2",0
"5110","flh-1","400-F49E8.2",0
"5111","flh-1","400-FKH-10",0
"5112","flh-1","400-FOS-1",0
"5113","flh-1","400-HLH-30",1
"5114","flh-1","400-LIN-13",0
"5115","flh-1","400-LIN-15B",0
"5116","flh-1","400-LIN-39",0
"5117","flh-1","400-LIR-3",0
"5118","flh-1","400-LSY-2",0
"5119","flh-1","400-MDL-1",0
"5120","flh-1","400-MEP-1",1
"5121","flh-1","400-NHR-10",0
"5122","flh-1","400-NHR-102",0
"5123","flh-1","400-NHR-11",0
"5124","flh-1","400-NHR-116",0
"5125","flh-1","400-NHR-237",0
"5126","flh-1","400-NHR-25",0
"5127","flh-1","400-NHR-28",0
"5128","flh-1","400-NHR-48",0
"5129","flh-1","400-NHR-6",0
"5130","flh-1","400-NHR-76",0
"5131","flh-1","400-NHR-77",0
"5132","flh-1","400-PHA-4",0
"5133","flh-1","400-PQM-1",0
"5134","flh-1","400-R02D3.7",0
"5135","flh-1","400-R06F6.6",0
"5136","flh-1","400-RBR-2",0
"5137","flh-1","400-SKN-1",0
"5138","flh-1","400-SNPC-4",0
"5139","flh-1","400-SPR-1",0
"5140","flh-1","400-UNC-130",0
"5141","flh-1","400-UNC-39",0
"5142","flh-1","400-UNC-62",0
"5143","flh-1","400-ZAG-1",0
"5144","flh-1","400-ZFP-2",0
"5145","flh-1","400-ZIP-2",0
"5146","flh-1","400-ZK546.5",0
"5147","flh-1","400-ZTF-11",0
"5148","flh-1","400-ZTF-7",0
"5149","flh-1","Total Instances of TFs binding within 1000",4
"5150","flh-1","Total Instances of TFs binding within 400bp",3
"5151","flh-1","Total number of TFs binding within 1000 bp of peak",3
"5152","flh-1","Total number of TFs bound",3
"5153","flh-3","1k-43252",0
"5154","flh-3","1k-AHA-1",0
"5155","flh-3","1k-C05D10.1",0
"5156","flh-3","1k-CEH-32",0
"5157","flh-3","1k-CEH-38",0
"5158","flh-3","1k-CES-1",0
"5159","flh-3","1k-CEY-2",0
"5160","flh-3","1k-DAF-16",1
"5161","flh-3","1k-DPL-1",0
"5162","flh-3","1k-DUXL-1",0
"5163","flh-3","1k-DVE-1",0
"5164","flh-3","1k-EGL-27",0
"5165","flh-3","1k-F10B5.3",0
"5166","flh-3","1k-F37D6.2",0
"5167","flh-3","1k-F45C12.2",0
"5168","flh-3","1k-F49E8.2",0
"5169","flh-3","1k-FKH-10",0
"5170","flh-3","1k-FOS-1",0
"5171","flh-3","1k-HLH-30",1
"5172","flh-3","1k-LIN-13",0
"5173","flh-3","1k-LIN-15B",0
"5174","flh-3","1k-LIN-39",0
"5175","flh-3","1k-LIR-3",0
"5176","flh-3","1k-LSY-2",0
"5177","flh-3","1k-MDL-1",0
"5178","flh-3","1k-MEP-1",1
"5179","flh-3","1k-NHR-10",0
"5180","flh-3","1k-NHR-102",0
"5181","flh-3","1k-NHR-11",0
"5182","flh-3","1k-NHR-116",0
"5183","flh-3","1k-NHR-237",0
"5184","flh-3","1k-NHR-25",0
"5185","flh-3","1k-NHR-28",0
"5186","flh-3","1k-NHR-48",0
"5187","flh-3","1k-NHR-6",0
"5188","flh-3","1k-NHR-76",0
"5189","flh-3","1k-NHR-77",0
"5190","flh-3","1k-PHA-4",0
"5191","flh-3","1k-PQM-1",0
"5192","flh-3","1k-R02D3.7",0
"5193","flh-3","1k-R06F6.6",0
"5194","flh-3","1k-RBR-2",0
"5195","flh-3","1k-SKN-1",0
"5196","flh-3","1k-SNPC-4",0
"5197","flh-3","1k-SPR-1",0
"5198","flh-3","1k-UNC-130",0
"5199","flh-3","1k-UNC-39",0
"5200","flh-3","1k-UNC-62",0
"5201","flh-3","1k-ZAG-1",0
"5202","flh-3","1k-ZFP-2",0
"5203","flh-3","1k-ZIP-2",0
"5204","flh-3","1k-ZK546.5",0
"5205","flh-3","1k-ZTF-11",0
"5206","flh-3","1k-ZTF-7",0
"5207","flh-3","400-43252",0
"5208","flh-3","400-AHA-1",0
"5209","flh-3","400-C05D10.1",0
"5210","flh-3","400-CEH-32",0
"5211","flh-3","400-CEH-38",0
"5212","flh-3","400-CES-1",0
"5213","flh-3","400-CEY-2",0
"5214","flh-3","400-DAF-16",1
"5215","flh-3","400-DPL-1",0
"5216","flh-3","400-DUXL-1",0
"5217","flh-3","400-DVE-1",0
"5218","flh-3","400-EGL-27",0
"5219","flh-3","400-F10B5.3",0
"5220","flh-3","400-F37D6.2",0
"5221","flh-3","400-F45C12.2",0
"5222","flh-3","400-F49E8.2",0
"5223","flh-3","400-FKH-10",0
"5224","flh-3","400-FOS-1",0
"5225","flh-3","400-HLH-30",1
"5226","flh-3","400-LIN-13",0
"5227","flh-3","400-LIN-15B",0
"5228","flh-3","400-LIN-39",0
"5229","flh-3","400-LIR-3",0
"5230","flh-3","400-LSY-2",0
"5231","flh-3","400-MDL-1",0
"5232","flh-3","400-MEP-1",1
"5233","flh-3","400-NHR-10",0
"5234","flh-3","400-NHR-102",0
"5235","flh-3","400-NHR-11",0
"5236","flh-3","400-NHR-116",0
"5237","flh-3","400-NHR-237",0
"5238","flh-3","400-NHR-25",0
"5239","flh-3","400-NHR-28",0
"5240","flh-3","400-NHR-48",0
"5241","flh-3","400-NHR-6",0
"5242","flh-3","400-NHR-76",0
"5243","flh-3","400-NHR-77",0
"5244","flh-3","400-PHA-4",0
"5245","flh-3","400-PQM-1",0
"5246","flh-3","400-R02D3.7",0
"5247","flh-3","400-R06F6.6",0
"5248","flh-3","400-RBR-2",0
"5249","flh-3","400-SKN-1",0
"5250","flh-3","400-SNPC-4",0
"5251","flh-3","400-SPR-1",0
"5252","flh-3","400-UNC-130",0
"5253","flh-3","400-UNC-39",0
"5254","flh-3","400-UNC-62",0
"5255","flh-3","400-ZAG-1",0
"5256","flh-3","400-ZFP-2",0
"5257","flh-3","400-ZIP-2",0
"5258","flh-3","400-ZK546.5",0
"5259","flh-3","400-ZTF-11",0
"5260","flh-3","400-ZTF-7",0
"5261","flh-3","Total Instances of TFs binding within 1000",4
"5262","flh-3","Total Instances of TFs binding within 400bp",3
"5263","flh-3","Total number of TFs binding within 1000 bp of peak",3
"5264","flh-3","Total number of TFs bound",3
"5265","flt-1","1k-43252",0
"5266","flt-1","1k-AHA-1",1
"5267","flt-1","1k-C05D10.1",0
"5268","flt-1","1k-CEH-32",0
"5269","flt-1","1k-CEH-38",0
"5270","flt-1","1k-CES-1",1
"5271","flt-1","1k-CEY-2",0
"5272","flt-1","1k-DAF-16",0
"5273","flt-1","1k-DPL-1",0
"5274","flt-1","1k-DUXL-1",0
"5275","flt-1","1k-DVE-1",0
"5276","flt-1","1k-EGL-27",0
"5277","flt-1","1k-F10B5.3",0
"5278","flt-1","1k-F37D6.2",0
"5279","flt-1","1k-F45C12.2",0
"5280","flt-1","1k-F49E8.2",0
"5281","flt-1","1k-FKH-10",1
"5282","flt-1","1k-FOS-1",0
"5283","flt-1","1k-HLH-30",1
"5284","flt-1","1k-LIN-13",0
"5285","flt-1","1k-LIN-15B",0
"5286","flt-1","1k-LIN-39",0
"5287","flt-1","1k-LIR-3",0
"5288","flt-1","1k-LSY-2",1
"5289","flt-1","1k-MDL-1",1
"5290","flt-1","1k-MEP-1",0
"5291","flt-1","1k-NHR-10",0
"5292","flt-1","1k-NHR-102",0
"5293","flt-1","1k-NHR-11",0
"5294","flt-1","1k-NHR-116",0
"5295","flt-1","1k-NHR-237",0
"5296","flt-1","1k-NHR-25",0
"5297","flt-1","1k-NHR-28",0
"5298","flt-1","1k-NHR-48",0
"5299","flt-1","1k-NHR-6",0
"5300","flt-1","1k-NHR-76",0
"5301","flt-1","1k-NHR-77",0
"5302","flt-1","1k-PHA-4",0
"5303","flt-1","1k-PQM-1",0
"5304","flt-1","1k-R02D3.7",0
"5305","flt-1","1k-R06F6.6",0
"5306","flt-1","1k-RBR-2",0
"5307","flt-1","1k-SKN-1",0
"5308","flt-1","1k-SNPC-4",0
"5309","flt-1","1k-SPR-1",0
"5310","flt-1","1k-UNC-130",0
"5311","flt-1","1k-UNC-39",0
"5312","flt-1","1k-UNC-62",0
"5313","flt-1","1k-ZAG-1",0
"5314","flt-1","1k-ZFP-2",0
"5315","flt-1","1k-ZIP-2",0
"5316","flt-1","1k-ZK546.5",0
"5317","flt-1","1k-ZTF-11",0
"5318","flt-1","1k-ZTF-7",0
"5319","flt-1","400-43252",0
"5320","flt-1","400-AHA-1",1
"5321","flt-1","400-C05D10.1",0
"5322","flt-1","400-CEH-32",0
"5323","flt-1","400-CEH-38",0
"5324","flt-1","400-CES-1",1
"5325","flt-1","400-CEY-2",0
"5326","flt-1","400-DAF-16",0
"5327","flt-1","400-DPL-1",0
"5328","flt-1","400-DUXL-1",0
"5329","flt-1","400-DVE-1",0
"5330","flt-1","400-EGL-27",0
"5331","flt-1","400-F10B5.3",0
"5332","flt-1","400-F37D6.2",0
"5333","flt-1","400-F45C12.2",0
"5334","flt-1","400-F49E8.2",0
"5335","flt-1","400-FKH-10",1
"5336","flt-1","400-FOS-1",0
"5337","flt-1","400-HLH-30",1
"5338","flt-1","400-LIN-13",0
"5339","flt-1","400-LIN-15B",0
"5340","flt-1","400-LIN-39",0
"5341","flt-1","400-LIR-3",0
"5342","flt-1","400-LSY-2",1
"5343","flt-1","400-MDL-1",1
"5344","flt-1","400-MEP-1",0
"5345","flt-1","400-NHR-10",0
"5346","flt-1","400-NHR-102",0
"5347","flt-1","400-NHR-11",0
"5348","flt-1","400-NHR-116",0
"5349","flt-1","400-NHR-237",0
"5350","flt-1","400-NHR-25",0
"5351","flt-1","400-NHR-28",0
"5352","flt-1","400-NHR-48",0
"5353","flt-1","400-NHR-6",0
"5354","flt-1","400-NHR-76",0
"5355","flt-1","400-NHR-77",0
"5356","flt-1","400-PHA-4",0
"5357","flt-1","400-PQM-1",0
"5358","flt-1","400-R02D3.7",0
"5359","flt-1","400-R06F6.6",0
"5360","flt-1","400-RBR-2",0
"5361","flt-1","400-SKN-1",0
"5362","flt-1","400-SNPC-4",0
"5363","flt-1","400-SPR-1",0
"5364","flt-1","400-UNC-130",0
"5365","flt-1","400-UNC-39",0
"5366","flt-1","400-UNC-62",0
"5367","flt-1","400-ZAG-1",0
"5368","flt-1","400-ZFP-2",0
"5369","flt-1","400-ZIP-2",0
"5370","flt-1","400-ZK546.5",0
"5371","flt-1","400-ZTF-11",0
"5372","flt-1","400-ZTF-7",0
"5373","flt-1","Total Instances of TFs binding within 1000",6
"5374","flt-1","Total Instances of TFs binding within 400bp",6
"5375","flt-1","Total number of TFs binding within 1000 bp of peak",6
"5376","flt-1","Total number of TFs bound",6
"5377","fut-3","1k-43252",2
"5378","fut-3","1k-AHA-1",2
"5379","fut-3","1k-C05D10.1",0
"5380","fut-3","1k-CEH-32",2
"5381","fut-3","1k-CEH-38",2
"5382","fut-3","1k-CES-1",0
"5383","fut-3","1k-CEY-2",0
"5384","fut-3","1k-DAF-16",6
"5385","fut-3","1k-DPL-1",2
"5386","fut-3","1k-DUXL-1",2
"5387","fut-3","1k-DVE-1",2
"5388","fut-3","1k-EGL-27",1
"5389","fut-3","1k-F10B5.3",2
"5390","fut-3","1k-F37D6.2",2
"5391","fut-3","1k-F45C12.2",0
"5392","fut-3","1k-F49E8.2",2
"5393","fut-3","1k-FKH-10",2
"5394","fut-3","1k-FOS-1",0
"5395","fut-3","1k-HLH-30",2
"5396","fut-3","1k-LIN-13",2
"5397","fut-3","1k-LIN-15B",0
"5398","fut-3","1k-LIN-39",0
"5399","fut-3","1k-LIR-3",2
"5400","fut-3","1k-LSY-2",4
"5401","fut-3","1k-MDL-1",4
"5402","fut-3","1k-MEP-1",0
"5403","fut-3","1k-NHR-10",1
"5404","fut-3","1k-NHR-102",2
"5405","fut-3","1k-NHR-11",2
"5406","fut-3","1k-NHR-116",0
"5407","fut-3","1k-NHR-237",1
"5408","fut-3","1k-NHR-25",2
"5409","fut-3","1k-NHR-28",2
"5410","fut-3","1k-NHR-48",3
"5411","fut-3","1k-NHR-6",1
"5412","fut-3","1k-NHR-76",0
"5413","fut-3","1k-NHR-77",2
"5414","fut-3","1k-PHA-4",1
"5415","fut-3","1k-PQM-1",0
"5416","fut-3","1k-R02D3.7",0
"5417","fut-3","1k-R06F6.6",0
"5418","fut-3","1k-RBR-2",3
"5419","fut-3","1k-SKN-1",1
"5420","fut-3","1k-SNPC-4",0
"5421","fut-3","1k-SPR-1",2
"5422","fut-3","1k-UNC-130",1
"5423","fut-3","1k-UNC-39",0
"5424","fut-3","1k-UNC-62",3
"5425","fut-3","1k-ZAG-1",1
"5426","fut-3","1k-ZFP-2",2
"5427","fut-3","1k-ZIP-2",0
"5428","fut-3","1k-ZK546.5",0
"5429","fut-3","1k-ZTF-11",1
"5430","fut-3","1k-ZTF-7",0
"5431","fut-3","400-43252",2
"5432","fut-3","400-AHA-1",2
"5433","fut-3","400-C05D10.1",0
"5434","fut-3","400-CEH-32",2
"5435","fut-3","400-CEH-38",2
"5436","fut-3","400-CES-1",0
"5437","fut-3","400-CEY-2",0
"5438","fut-3","400-DAF-16",6
"5439","fut-3","400-DPL-1",2
"5440","fut-3","400-DUXL-1",2
"5441","fut-3","400-DVE-1",2
"5442","fut-3","400-EGL-27",1
"5443","fut-3","400-F10B5.3",2
"5444","fut-3","400-F37D6.2",2
"5445","fut-3","400-F45C12.2",0
"5446","fut-3","400-F49E8.2",2
"5447","fut-3","400-FKH-10",2
"5448","fut-3","400-FOS-1",0
"5449","fut-3","400-HLH-30",2
"5450","fut-3","400-LIN-13",2
"5451","fut-3","400-LIN-15B",0
"5452","fut-3","400-LIN-39",0
"5453","fut-3","400-LIR-3",2
"5454","fut-3","400-LSY-2",4
"5455","fut-3","400-MDL-1",4
"5456","fut-3","400-MEP-1",0
"5457","fut-3","400-NHR-10",1
"5458","fut-3","400-NHR-102",2
"5459","fut-3","400-NHR-11",2
"5460","fut-3","400-NHR-116",0
"5461","fut-3","400-NHR-237",1
"5462","fut-3","400-NHR-25",2
"5463","fut-3","400-NHR-28",2
"5464","fut-3","400-NHR-48",3
"5465","fut-3","400-NHR-6",1
