"","logFC","logCPM","LR","PValue","FDR"
"WBGene00220190",3.19632176804805,1.73157517906574,40.5066295407962,1.95950057713864e-10,5.90763527523901e-09
"WBGene00011665",3.19490059019637,1.93638429248028,43.8014267648969,3.63439987360865e-11,1.2298108348583e-09
"WBGene00023324",3.19431328679849,-3.92936039448025,3.72961742030956,0.053455636253864,0.14721228735488
"WBGene00013130",3.19402506254785,1.46218908968828,54.0018359386084,2.00302359971278e-13,9.10843372792977e-12
"WBGene00008290",-3.19242353428993,-1.16298899476747,17.6530233851985,2.6509354374371e-05,0.000254987201686018
"WBGene00006630",3.19163013509727,-1.9744980670571,27.2711909812942,1.76826485517739e-07,2.96062693642085e-06
"WBGene00007530",3.19051232455863,3.82186969140888,53.4377228144329,2.6692179816325e-13,1.19786626634737e-11
"WBGene00000638",-3.18919597908479,6.02153028242737,24.4935793785342,7.45578776523023e-07,1.09438171621007e-05
"WBGene00194666",-3.18764331082779,-3.93830240774505,4.18165196405173,0.0408638510604247,0.119704467585487
"WBGene00077785",-3.18705728238152,-3.96314061472166,4.88084629560278,0.0271563013514165,0.0867044261132526
"WBGene00022082",-3.18698801775727,-1.35975433837838,35.9087938596273,2.067733634162e-09,5.20477388760495e-08
"WBGene00011165",-3.18483096728956,-1.2740230837778,69.9838691264169,5.97914144622914e-17,3.89711897834578e-15
"WBGene00006193",-3.18405430621593,1.91839449327222,135.066802102824,3.19245199920442e-31,5.36155665510558e-29
"WBGene00196745",-3.18402350323193,-3.87332234553661,5.36489447787763,0.0205460313106812,0.0693694631388624
"WBGene00202269",3.1799990066732,-3.9505842487633,3.19073173009348,0.0740568557429202,0.189574193562974
"WBGene00202185",3.17986923919282,-3.75341531528021,3.06411142187747,0.0800389109324599,0.201569934386025
"WBGene00171071",-3.17783095439322,-3.89224085745031,3.07921262226279,0.0792989071826947,0.200134496469169
"WBGene00012255",3.17522019814866,4.66145781729135,70.4333329814163,4.76086524319008e-17,3.14045026583924e-15
"WBGene00004170",-3.17331300627365,-2.03236821303161,17.3308717906053,3.14043326656765e-05,0.000294920619802022
"WBGene00022033",3.1711510409317,5.47217962187744,43.9395137708799,3.38681991761144e-11,1.15172913347345e-09
"WBGene00235267",3.17107692699403,-3.15245906883164,11.2214741929691,0.000808562408007868,0.00473665652026865
"WBGene00045102",3.17050912312087,-3.83467203505073,3.68861708857371,0.0547850217635935,0.150079052414527
"WBGene00016693",3.16940708890054,-2.99107872369967,17.6489239389034,2.65665536841484e-05,0.00025544763157835
"WBGene00045242",-3.16642417581374,-1.94906016654019,13.1284231151231,0.000290849464614698,0.00199199501972163
"WBGene00000928",3.16227491704863,6.3760608824406,56.4933644607271,5.63883414725421e-14,2.73208999612538e-12
"WBGene00003096",3.1608664188303,7.41429948629867,303.962022316622,4.51438594222503e-68,2.62938968443426e-65
"WBGene00165479",3.15042082270217,-2.74284885581498,28.7633604366973,8.17837745305861e-08,1.48660745536175e-06
"WBGene00006547",3.14733316113087,-2.23333014269291,9.29395969877153,0.00229910663752691,0.0114976332119655
