"","logFC","logCPM","LR","PValue","FDR"
"WBGene00022792",-0.280608191053525,5.8737001862736,6.62410322540989,0.0100607785141901,0.0553342894522298
"WBGene00016740",-0.280602558790707,4.48468234627972,4.96780246572856,0.0258234367893954,0.114498960497198
"WBGene00018680",0.280579287515804,3.06449770032282,3.05915091791185,0.0802836114511569,0.26254496039606
"WBGene00002163",-0.280537550279174,3.44965987726463,2.167709364474,0.140936026551967,0.372729564956052
"WBGene00020284",-0.280479743080979,6.34824812210548,6.42334125027208,0.0112630058009779,0.060479557434635
"WBGene00021282",0.280423027535424,3.04850133916493,3.21595630770058,0.0729235675105944,0.245335311373271
"WBGene00018861",0.2803093889064,1.33894013036861,0.488468854115407,0.484611109667919,0.763348243694073
"WBGene00022045",-0.280307349229536,4.13788939577552,4.53564284628768,0.0331959864306819,0.139355946716749
"WBGene00003413",0.280303640159388,6.4873253861789,3.56943629087262,0.0588522865646089,0.208915900228913
"WBGene00008688",-0.280287136217202,6.21380533663686,7.94475791762083,0.00482268689878652,0.0309472700080359
"WBGene00006940",0.280252692617408,6.83770931490746,2.62339551871629,0.105298897166708,0.30730888165657
"WBGene00017016",0.280143845967974,6.31334966439,6.61652493285258,0.0101036787377759,0.0555286499591676
"WBGene00015937",-0.280083105264839,5.53285094405916,2.78633489859851,0.0950714444944429,0.292085684626589
"WBGene00011995",-0.280082840752464,4.9566471347889,5.86057464699606,0.0154837380154258,0.0772634575596573
"WBGene00016622",0.28005357815076,4.78489724187785,5.66613725312216,0.0172954998401979,0.0842463181717827
"WBGene00022069",-0.279997283589757,9.05582274895979,4.34097458518322,0.0372056206697335,0.151947466184388
"WBGene00020586",-0.279816405698514,1.26581365885567,1.87575521077297,0.170817381034716,0.427510771361778
"WBGene00010411",-0.279798338956732,-0.342933887726195,0.397655133164527,0.52830273506579,0.811667267506229
"WBGene00004028",0.279786561432569,4.53489293171558,3.78420124190298,0.0517385991877509,0.19013883108668
"WBGene00001041",0.279781975570681,5.15252464194352,4.77069910406622,0.0289480683676193,0.125348524448525
"WBGene00022893",-0.27974598857512,3.68118474745153,2.07755373666862,0.149479567824757,0.388337499729825
